event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location
1200,2021-03-30 16:47:53,88,Chef - Recipes & Cooking,FOOD_AND_DRINK,4.1,32405,12000000.0,5000000,Free,0.0,Everyone,Food & Drink,2018-07-03,3.3.21,4.1 and up,2989,Casey Berry,50,New York
1201,2021-03-30 16:47:54,436,"Delivery Club-food delivery: pizza, sushi, burger, salad",FOOD_AND_DRINK,4.3,151080,0.0,5000000,Free,0.0,Everyone,Food & Drink,2018-07-27,Varies with device,Varies with device,3719,Rachel Martin,35,Pennsylvania
1202,2021-03-30 16:47:55,910,HungerStation,FOOD_AND_DRINK,3.8,22513,11000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-05-21,5.3.8,4.0.3 and up,5780,Crystal Lewis,35,Kentucky
1203,2021-03-30 16:47:56,563,Delivery yogi.,FOOD_AND_DRINK,4.4,90042,0.0,10000000,Free,0.0,Everyone,Food & Drink,2018-07-18,Varies with device,Varies with device,3721,Madison Robinson,49,Wyoming
1204,2021-03-30 16:47:57,799,Delivery trough - delivery trough delivery trough,FOOD_AND_DRINK,4.3,58316,0.0,5000000,Free,0.0,Everyone,Food & Drink,2018-07-25,Varies with device,Varies with device,3720,Gregory Davidson,53,West Virginia
1205,2021-03-30 16:47:58,420,Dr. Oetker recipe ideas,FOOD_AND_DRINK,4.2,8509,17000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-12,3.5.5,4.0.3 and up,3903,Dr. Karen Ortiz,39,Illinois
1206,2021-03-30 16:47:59,947,SONIC Drive-In,FOOD_AND_DRINK,4.3,19314,43000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-31,3.3.6,4.4 and up,8101,Teresa Peters,31,California
1207,2021-03-30 16:48:00,713,SUBWAY®,FOOD_AND_DRINK,3.8,21314,41000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-24,7.9.0.0,4.4 and up,8110,Sierra Bauer,21,Washington
1208,2021-03-30 16:48:01,195,GialloZafferano: Recipes,FOOD_AND_DRINK,4.3,30224,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-05-28,Varies with device,Varies with device,5346,Theresa Gilbert,53,Michigan
1209,2021-03-30 16:48:02,559,Dairy Queen,FOOD_AND_DRINK,3.7,731,43000000.0,100000,Free,0.0,Everyone,Food & Drink,2018-07-25,2.1.0,4.1 and up,3671,Jerry Thomas,21,Minnesota
1210,2021-03-30 16:48:03,24,9th stage,FOOD_AND_DRINK,4.5,454,16000000.0,100000,Free,0.0,Everyone,Food & Drink,2018-03-28,2.0.0,4.0.3 and up,607,Darren Mathews,14,South Carolina
1211,2021-03-30 16:48:04,816,OpenRice,FOOD_AND_DRINK,3.6,14952,39000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-06-08,5.8.5,4.1 and up,7264,Jasmine Reid,17,Hawaii
1212,2021-03-30 16:48:05,800,SarashpazPapion (Cooking with Chef Bowls),FOOD_AND_DRINK,4.8,1250,13000000.0,50000,Free,0.0,Everyone,Food & Drink,2018-07-28,3.2.7,4.1 and up,8175,Scott Hubbard,26,Nevada
1213,2021-03-30 16:48:06,17,Little Caesars,FOOD_AND_DRINK,3.3,1726,30000000.0,500000,Free,0.0,Everyone,Food & Drink,2018-07-19,4.26,4.4 and up,6335,Douglas Ramos,57,Arkansas
1214,2021-03-30 16:48:07,34,Recipes Pastries and homemade pies More than 500 recipes for pastries,FOOD_AND_DRINK,4.7,14065,7100000.0,500000,Free,0.0,Everyone,Food & Drink,2018-06-12,1.2.2,4.1 and up,7887,Jennifer Wu,44,Montana
1215,2021-03-30 16:48:08,809,Om Waleed Sweets,FOOD_AND_DRINK,4.6,556,23000000.0,100000,Free,0.0,Teen,Food & Drink,2018-01-25,2.0,4.0 and up,7231,Laura French,39,New Jersey
1216,2021-03-30 16:48:09,460,"Eat Fast Prepare ""Without Internet""",FOOD_AND_DRINK,4.6,4925,17000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-06-10,3.6.6,4.0.3 and up,4371,Sabrina Hernandez,35,Louisiana
1217,2021-03-30 16:48:10,208,Wendy’s – Food and Offers,FOOD_AND_DRINK,3.4,6507,18000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-04-12,5.7.0,4.4 and up,9527,Megan Clay,61,California
1218,2021-03-30 16:48:11,772,My Recipes Cookbook : RecetteTek,FOOD_AND_DRINK,4.6,11707,0.0,100000,Free,0.0,Everyone,Food & Drink,2018-06-24,Varies with device,Varies with device,6927,Peter Baker,51,Kansas
1219,2021-03-30 16:48:12,82,Healthy Recipes Free,FOOD_AND_DRINK,4.0,1077,17000000.0,100000,Free,0.0,Everyone,Food & Drink,2017-10-18,3.2.0,4.0.3 and up,5638,Christina Williams,38,Nebraska
1220,2021-03-30 16:48:13,990,Cookbook Recipes,FOOD_AND_DRINK,4.1,46539,0.0,5000000,Free,0.0,Teen,Food & Drink,2018-07-23,Varies with device,Varies with device,3178,Jacob Gibson MD,44,Iowa
1221,2021-03-30 16:48:14,767,ChefTap Recipes & Grocery List,FOOD_AND_DRINK,4.5,9066,15000000.0,500000,Free,0.0,Everyone,Food & Drink,2018-04-25,4.0.0.427,5.1 and up,2990,Michael Peters,40,Florida
1222,2021-03-30 16:48:15,646,Recipe Keeper,FOOD_AND_DRINK,4.4,1962,22000000.0,100000,Free,0.0,Everyone,Food & Drink,2018-06-27,3.17.1.0,4.1 and up,7886,Kathleen Johnson,21,Colorado
1223,2021-03-30 16:48:16,703,My CookBook (Recipe Manager),FOOD_AND_DRINK,4.5,22071,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-06-29,Varies with device,Varies with device,6891,Tony Wells,42,Wyoming
1224,2021-03-30 16:48:17,134,50 Healthy Slow Cooker Recipes,FOOD_AND_DRINK,4.0,196,9000000.0,10000,Free,0.0,Everyone 10+,Food & Drink,2017-02-17,1.2,2.3.3 and up,589,David Smith,23,Kentucky
1225,2021-03-30 16:48:18,989,Easy Healthy Recipes,FOOD_AND_DRINK,4.1,278,7200000.0,50000,Free,0.0,Everyone,Food & Drink,2018-07-20,24.5.0,4.0 and up,4355,Victor Jennings,59,Connecticut
1226,2021-03-30 16:48:19,370,Allrecipes Dinner Spinner,FOOD_AND_DRINK,4.5,61881,0.0,5000000,Free,0.0,Everyone,Food & Drink,2018-04-10,Varies with device,Varies with device,1170,Yvonne Jordan,32,Arkansas
1227,2021-03-30 16:48:20,212,My CookBook Pro (Ad Free),FOOD_AND_DRINK,4.6,2129,0.0,10000,Paid,3.49,Everyone,Food & Drink,2018-06-28,Varies with device,Varies with device,6892,Nicole Merritt,44,California
1228,2021-03-30 16:48:21,56,Paprika Recipe Manager,FOOD_AND_DRINK,4.1,1268,2300000.0,50000,Paid,4.99,Everyone,Food & Drink,2018-06-03,1.4.4,4.0 and up,7379,Nicole Henderson,23,Minnesota
1229,2021-03-30 16:48:22,815,Yummly Recipes & Shopping List,FOOD_AND_DRINK,4.5,91359,27000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-05,2.0.3,4.4 and up,9736,Robert Brown,17,Utah
1230,2021-03-30 16:48:23,827,Kitchen Stories - Recipes & Cooking,FOOD_AND_DRINK,4.6,22015,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-06,Varies with device,5.0 and up,6111,Christina Becker,35,Minnesota
1231,2021-03-30 16:48:24,899,Cookpad,FOOD_AND_DRINK,4.5,131569,8200000.0,10000000,Free,0.0,Everyone,Food & Drink,2018-08-03,2.76.2.0-android,4.2 and up,3183,Tammy Stanley,62,Vermont
1232,2021-03-30 16:48:25,992,"BigOven Recipes, Meal Planner, Grocery List & More",FOOD_AND_DRINK,4.3,31986,76000000.0,1000000,Free,0.0,Teen,Food & Drink,2017-11-23,5.7.23,5.0 and up,2092,Vincent Hale,35,Texas
1233,2021-03-30 16:48:26,226,Postmates Food Delivery: Order Eats & Alcohol,FOOD_AND_DRINK,3.6,22875,22000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-27,4.2.6,5.0 and up,7613,Sean Carpenter,22,South Carolina
1234,2021-03-30 16:48:27,317,Instacart: Grocery Delivery,FOOD_AND_DRINK,4.4,17071,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-08-02,Varies with device,5.0 and up,5897,Billy Allen,43,Tennessee
1235,2021-03-30 16:48:28,232,OpenTable: Restaurants Near Me,FOOD_AND_DRINK,4.6,90242,19000000.0,5000000,Free,0.0,Everyone,Food & Drink,2018-07-31,9.15.0.2020,5.0 and up,7265,Rebecca Flores,31,Wyoming
1236,2021-03-30 16:48:29,865,Foursquare City Guide,FOOD_AND_DRINK,4.1,483960,0.0,10000000,Free,0.0,Teen,Food & Drink,2018-07-23,Varies with device,Varies with device,5099,Jacob Higgins,30,Rhode Island
1237,2021-03-30 16:48:30,855,Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511228,0.0,10000000,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device,9787,Justin Shea,36,Rhode Island
1238,2021-03-30 16:48:31,450,Munchery: Chef Crafted Fresh Food Delivered,FOOD_AND_DRINK,3.9,464,28000000.0,50000,Free,0.0,Everyone,Food & Drink,2018-05-22,2.6.15,4.4 and up,6859,Luis Dickerson,62,Maryland
1239,2021-03-30 16:48:32,600,Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944,35000000.0,5000000,Free,0.0,Everyone,Food & Drink,2018-08-02,7.12,5.0 and up,5477,Ann Douglas,36,California
1240,2021-03-30 16:48:33,659,"delivery.com: Order Food, Alcohol & Laundry",FOOD_AND_DRINK,4.1,1920,0.0,100000,Free,0.0,Everyone,Food & Drink,2018-07-31,Varies with device,Varies with device,9898,Robin Velazquez,50,Nevada
1241,2021-03-30 16:48:34,850,Postmates Food Delivery: Order Eats & Alcohol,FOOD_AND_DRINK,3.6,22875,22000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-27,4.2.6,5.0 and up,7613,Lindsey Johnston,45,Arizona
1242,2021-03-30 16:48:35,288,Domino's Pizza USA,FOOD_AND_DRINK,4.7,1032935,0.0,10000000,Free,0.0,Everyone,Food & Drink,2018-07-20,Varies with device,Varies with device,3840,Daniel Harper,54,Mississippi
1243,2021-03-30 16:48:36,501,Eat24 Food Delivery & Takeout,FOOD_AND_DRINK,4.3,40116,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-08-02,Varies with device,Varies with device,4375,Bradley Dixon,33,Maryland
1244,2021-03-30 16:48:37,278,BeyondMenu Food Delivery,FOOD_AND_DRINK,4.7,51517,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device,2069,Kristin Cook,62,Ohio
1245,2021-03-30 16:48:38,858,EatStreet Food Delivery App,FOOD_AND_DRINK,4.6,7690,25000000.0,100000,Free,0.0,Everyone,Food & Drink,2018-07-03,3.1.14,5.0 and up,4376,Olivia Gallagher,45,New Mexico
1246,2021-03-30 16:48:39,606,Pizza Hut,FOOD_AND_DRINK,4.4,321134,30000000.0,10000000,Free,0.0,Everyone,Food & Drink,2018-06-12,4.7.0,4.1 and up,7535,Beth Martin,15,California
1247,2021-03-30 16:48:40,991,Caviar - Food Delivery,FOOD_AND_DRINK,4.2,3755,8500000.0,100000,Free,0.0,Everyone,Food & Drink,2018-07-20,2.4.11,6.0 and up,2942,Samuel Porter,16,Minnesota
1248,2021-03-30 16:48:41,546,DoorDash - Food Delivery,FOOD_AND_DRINK,4.5,104504,0.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-31,Varies with device,Varies with device,3851,Sarah Davis,47,South Dakota
1249,2021-03-30 16:48:42,44,Chick-fil-A,FOOD_AND_DRINK,4.3,28009,17000000.0,5000000,Free,0.0,Everyone,Food & Drink,2018-08-03,6.0.1,5.0 and up,3008,Heather Ellison,54,Kansas
1250,2021-03-30 16:48:43,134,Uber Eats: Local Food Delivery,FOOD_AND_DRINK,4.2,333208,34000000.0,10000000,Free,0.0,Everyone,Food & Drink,2018-08-01,1.161.10002,5.0 and up,9201,David Smith,23,Kentucky
1251,2021-03-30 16:48:44,414,Seamless Food Delivery/Takeout,FOOD_AND_DRINK,4.5,35218,34000000.0,1000000,Free,0.0,Everyone,Food & Drink,2018-08-02,7.12,5.0 and up,8212,Melanie Scott,64,Delaware
1252,2021-03-30 16:48:45,520,Talabat: Food Delivery,FOOD_AND_DRINK,4.5,116403,0.0,5000000,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device,8741,Mark Collins,25,Tennessee
1253,2021-03-30 16:48:46,6,TheFork - Restaurants booking and special offers,FOOD_AND_DRINK,4.3,37517,17000000.0,5000000,Free,0.0,Everyone,Food & Drink,2018-07-20,11.11.1,4.1 and up,8930,Ryan Ayala,47,Connecticut
1254,2021-03-30 16:48:47,735,foodpanda - Local Food Delivery,FOOD_AND_DRINK,4.0,292969,16000000.0,10000000,Free,0.0,Everyone,Food & Drink,2018-07-30,4.11.3,4.2 and up,9957,Troy Chase,45,Washington
1255,2021-03-30 16:48:48,215,Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511420,0.0,10000000,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device,9787,Natalie Gonzalez,23,Oregon
1256,2021-03-30 16:48:49,453,Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,428156,15000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-06-28,Varies with device,Varies with device,5716,Nancy Collins,62,Wyoming
1257,2021-03-30 16:48:50,803,Step Counter - Calorie Counter,HEALTH_AND_FITNESS,4.0,1577,2200000.0,500000,Free,0.0,Everyone,Health & Fitness,2017-08-12,1.0.7,4.4 and up,8532,Heather Soto,38,New Hampshire
1258,2021-03-30 16:48:51,213,Lose Belly Fat in 30 Days - Flat Stomach,HEALTH_AND_FITNESS,4.9,38098,11000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-06-21,1.0.4,4.2 and up,6384,Priscilla Patel,33,Michigan
1259,2021-03-30 16:48:52,86,Pedometer - Step Counter Free & Calorie Burner,HEALTH_AND_FITNESS,4.8,31139,6900000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.11,4.1 and up,7410,James Keller,56,Illinois
1260,2021-03-30 16:48:53,729,Six Pack in 30 Days - Abs Workout,HEALTH_AND_FITNESS,4.9,272337,13000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-06-21,1.0.2,4.2 and up,8322,Nathan Williams MD,63,Alaska
1261,2021-03-30 16:48:54,684,Lose Weight in 30 Days,HEALTH_AND_FITNESS,4.8,220125,11000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-31,1.0.14,4.0 and up,6387,Terry Williams,62,Utah
1262,2021-03-30 16:48:55,841,Pedometer,HEALTH_AND_FITNESS,4.4,400592,2900000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-04,5.23,4.0 and up,7409,Edward Hayes,40,Missouri
1263,2021-03-30 16:48:56,8,LG Health,HEALTH_AND_FITNESS,3.3,20098,25000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-05-14,5.31.75,4.4 and up,6163,George Richmond,59,Rhode Island
1264,2021-03-30 16:48:57,236,Step Counter - Pedometer Free & Calorie Counter,HEALTH_AND_FITNESS,4.7,117925,7000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.26,4.1 and up,8533,David Morrison,14,New Hampshire
1265,2021-03-30 16:48:58,596,"Pedometer, Step Counter & Weight Loss Tracker App",HEALTH_AND_FITNESS,4.6,548021,27000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-08-02,p5.7.1,4.1 and up,7411,James Hogan,16,Pennsylvania
1266,2021-03-30 16:48:59,238,Sportractive GPS Running Cycling Distance Tracker,HEALTH_AND_FITNESS,4.8,48276,7500000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-08-04,3.0.6,4.4 and up,8487,Tracy Freeman,42,South Dakota
1267,2021-03-30 16:49:00,742,30 Day Fitness Challenge - Workout at Home,HEALTH_AND_FITNESS,4.8,471036,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-08-03,Varies with device,4.0 and up,551,Margaret Shaw,58,Ohio
1268,2021-03-30 16:49:01,914,Home Workout for Men - Bodybuilding,HEALTH_AND_FITNESS,4.8,12705,15000000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-10,1.0.2,4.0 and up,5717,Omar Vega,27,Utah
1269,2021-03-30 16:49:02,458,Fat Burning Workout - Home Weight lose,HEALTH_AND_FITNESS,4.5,706,9400000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.5,4.1 and up,4898,Pamela Williams,35,Pennsylvania
1270,2021-03-30 16:49:03,754,Buttocks and Abdomen,HEALTH_AND_FITNESS,4.4,465,6400000.0,500000,Free,0.0,Everyone,Health & Fitness,2018-06-07,1.08,4.0.3 and up,2338,Gloria Welch,59,Nebraska
1271,2021-03-30 16:49:04,981,Walking for Weight Loss - Walk Tracker,HEALTH_AND_FITNESS,4.5,644,5500000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-07-25,1.0.4,4.1 and up,9428,Timothy Mendez,38,Florida
1272,2021-03-30 16:49:05,63,Running & Jogging,HEALTH_AND_FITNESS,4.5,6238,3900000.0,500000,Free,0.0,Everyone,Health & Fitness,2018-07-30,1.1.22,4.1 and up,8037,Daniel Parsons,49,Colorado
1273,2021-03-30 16:49:06,279,Walk with Map My Walk,HEALTH_AND_FITNESS,4.5,144040,55000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-07-27,18.7.1,5.0 and up,9427,Caitlin Hall,47,Oregon
1274,2021-03-30 16:49:07,125,Sleep Sounds,HEALTH_AND_FITNESS,4.8,51227,28000000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-13,4.0.1,4.0.3 and up,8350,Michael Hensley MD,40,Arkansas
1275,2021-03-30 16:49:08,579,Fitbit,HEALTH_AND_FITNESS,3.9,357417,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-26,Varies with device,Varies with device,4979,Maria Hines,58,Ohio
1276,2021-03-30 16:49:09,529,Lose Belly Fat-Home Abs Fitness Workout,HEALTH_AND_FITNESS,4.6,199,8800000.0,50000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.7,4.1 and up,6385,Christopher Smith,40,Rhode Island
1277,2021-03-30 16:49:10,697,Runtastic Running App & Mile Tracker,HEALTH_AND_FITNESS,4.5,827597,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-25,Varies with device,Varies with device,8041,Danielle Miller,22,Oklahoma
1278,2021-03-30 16:49:11,437,Cycling - Bike Tracker,HEALTH_AND_FITNESS,4.5,9116,4000000.0,500000,Free,0.0,Everyone,Health & Fitness,2018-07-30,1.1.22,4.1 and up,3291,Justin Davidson,46,California
1279,2021-03-30 16:49:12,92,Abs Training-Burn belly fat,HEALTH_AND_FITNESS,4.7,2071,6900000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.12,4.1 and up,962,Kelly Shields PhD,26,Arkansas
1280,2021-03-30 16:49:13,211,Calorie Counter - EasyFit free,HEALTH_AND_FITNESS,4.7,50294,11000000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-09,3.0.7,4.1 and up,2830,Katherine Miller,37,Mississippi
1281,2021-03-30 16:49:14,60,Nike+ Run Club,HEALTH_AND_FITNESS,4.4,708674,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-12,2.17.0,4.4 and up,7115,Samuel Stokes,42,Pennsylvania
1282,2021-03-30 16:49:15,83,Aunjai i lert u,HEALTH_AND_FITNESS,4.2,1140,5500000.0,500000,Free,0.0,Teen,Health & Fitness,2017-01-10,1.5,3.0 and up,1358,Frank Moody,38,Alabama
1283,2021-03-30 16:49:16,104,Garmin Connect™,HEALTH_AND_FITNESS,3.9,232153,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-08-02,Varies with device,Varies with device,5310,Paul Hayes,38,Hawaii
1284,2021-03-30 16:49:17,729,BetterMe: Weight Loss Workouts,HEALTH_AND_FITNESS,4.2,14709,15000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-07-26,2.8.2,5.0 and up,2065,Nathan Williams MD,63,Alaska
1285,2021-03-30 16:49:18,796,Bike Computer - GPS Cycling Tracker,HEALTH_AND_FITNESS,4.4,12029,4300000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-08-04,2.6,4.2 and up,2096,Juan Lam,59,North Dakota
1286,2021-03-30 16:49:19,420,Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873516,0.0,50000000,Free,0.0,Everyone,Health & Fitness,2018-07-31,Varies with device,Varies with device,2832,Dr. Karen Ortiz,39,Illinois
1287,2021-03-30 16:49:20,219,Six Packs for Man–Body Building with No Equipment,HEALTH_AND_FITNESS,4.6,2880,7100000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-07-24,1.0.8,4.1 and up,8323,Luis Pugh,56,South Carolina
1288,2021-03-30 16:49:21,32,Weight Watchers Mobile,HEALTH_AND_FITNESS,4.2,270267,58000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-07-31,6.15.0,4.1 and up,9522,Teresa Ramirez,32,Arizona
1289,2021-03-30 16:49:22,571,Endomondo - Running & Walking,HEALTH_AND_FITNESS,4.5,559186,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-11,Varies with device,Varies with device,4467,John Johnson,58,Wyoming
1290,2021-03-30 16:49:23,639,Running Distance Tracker +,HEALTH_AND_FITNESS,4.7,77777,0.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-06-29,3.401,5.0 and up,8038,Joe Cline,16,North Carolina
1291,2021-03-30 16:49:24,207,The TK-App - everything under control,HEALTH_AND_FITNESS,4.5,8642,18000000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-08-02,1.20,4.4 and up,8901,Carol Clarke,33,California
1292,2021-03-30 16:49:25,56,Runkeeper - GPS Track Run Walk,HEALTH_AND_FITNESS,4.5,501144,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-16,Varies with device,Varies with device,8035,Nicole Henderson,23,Minnesota
1293,2021-03-30 16:49:26,39,Walking: Pedometer diet,HEALTH_AND_FITNESS,3.7,1861,1500000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-06-18,1.5,2.3 and up,9429,Joe Jacobs,36,New Hampshire
1294,2021-03-30 16:49:27,278,Recipes for hair and face tried,HEALTH_AND_FITNESS,4.5,1203,6500000.0,500000,Free,0.0,Everyone,Health & Fitness,2016-10-16,1.2,2.3.3 and up,7889,Kristin Cook,62,Ohio
1295,2021-03-30 16:49:28,240,Abs Workout - 30 Days Fitness App for Six Pack Abs,HEALTH_AND_FITNESS,4.6,299,11000000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-08-03,1.3.8,4.4 and up,963,Ryan Smith,60,Massachusetts
1296,2021-03-30 16:49:29,742,8fit Workouts & Meal Planner,HEALTH_AND_FITNESS,4.6,115721,67000000.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-07-11,3.5.0,5.0 and up,603,Margaret Shaw,58,Ohio
1297,2021-03-30 16:49:30,698,Keep Trainer - Workout Trainer & Fitness Coach,HEALTH_AND_FITNESS,4.7,14810,0.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-24,Varies with device,Varies with device,6057,James Brooks,38,West Virginia
1298,2021-03-30 16:49:31,969,Run with Map My Run,HEALTH_AND_FITNESS,4.5,183662,57000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-07-27,18.7.1,5.0 and up,8034,Chelsea Jones,59,Ohio
1299,2021-03-30 16:49:32,746,Weight Loss Running by Verv,HEALTH_AND_FITNESS,4.5,27393,59000000.0,1000000,Free,0.0,Mature 17+,Health & Fitness,2018-07-16,6.5.3,4.1 and up,9520,Lindsey Dunn,46,New Jersey
1300,2021-03-30 16:49:33,58,Couch to 10K Running Trainer,HEALTH_AND_FITNESS,4.6,10445,48000000.0,500000,Free,0.0,Everyone,Health & Fitness,2018-07-02,112.0,4.4 and up,3194,Tanya Chavez DVM,26,Missouri
1301,2021-03-30 16:49:34,61,PumpUp — Fitness Community,HEALTH_AND_FITNESS,4.0,49479,57000000.0,1000000,Free,0.0,Teen,Health & Fitness,2018-07-10,5.13.0,5.0 and up,7685,Antonio Daugherty,34,Tennessee
1302,2021-03-30 16:49:35,928,"Home workouts - fat burning, abs, legs, arms,chest",HEALTH_AND_FITNESS,4.3,4848,13000000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-18,2.6,4.1 and up,5719,Mr. Sean Nelson,22,North Dakota
1303,2021-03-30 16:49:36,778,Running Weight Loss Walking Jogging Hiking FITAPP,HEALTH_AND_FITNESS,4.4,20812,0.0,1000000,Free,0.0,Teen,Health & Fitness,2018-07-27,Varies with device,Varies with device,8039,Paige Greene,21,California
1304,2021-03-30 16:49:37,346,"Strava Training: Track Running, Cycling & Swimming",HEALTH_AND_FITNESS,4.5,328469,0.0,10000000,Free,0.0,Teen,Health & Fitness,2018-08-01,Varies with device,Varies with device,8559,Brent Larsen,46,Utah
1305,2021-03-30 16:49:38,164,Workout Trainer: fitness coach,HEALTH_AND_FITNESS,4.2,100406,0.0,10000000,Free,0.0,Everyone,Health & Fitness,2018-06-30,Varies with device,Varies with device,9635,Keith Santiago,58,Kansas
1306,2021-03-30 16:49:39,218,"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,4.6,205299,31000000.0,5000000,Free,0.0,Everyone,Health & Fitness,2018-07-16,3.48,4.1 and up,4824,Samantha Flores,20,California
1307,2021-03-30 16:49:40,389,StrongLifts 5x5 Workout Gym Log & Personal Trainer,HEALTH_AND_FITNESS,4.9,66791,10000000.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-07-30,Varies with device,Varies with device,8567,Abigail Kelley,47,South Carolina
