"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"629","2021-05-20","449","O-Star","DATING","4.4","59","38M","5,000+","Free","0","Everyone","Dating","July 19, 2018","1.0.1","4.3 and up","7168","Benjamin Ward","45","Idaho","169"
"630","2021-05-20","107","American Girls Mobile Numbers","DATING","5","5","4.4M","1,000+","Free","0","Mature 17+","Dating","July 17, 2018","3","4.0.3 and up","1194","Carrie Wheeler","62","New Jersey","86"
"631","2021-05-20","227","MouseMingle","DATING","2.7","3","3.9M","100+","Free","0","Mature 17+","Dating","July 17, 2018","1.0.0","4.4 and up","6838","Drew Gomez","61","Arkansas","144"
"632","2021-05-20","326","Random Video Chat","DATING","4.3","3","16M","1,000+","Free","0","Mature 17+","Dating","July 15, 2018","4.2","4.0.3 and up","7847","Pamela Miller","44","North Carolina","57"
"633","2021-05-20","371","Girls Live Chat - Free Text & Video Chat","DATING","4.8","110","4.9M","10,000+","Free","0","Mature 17+","Dating","July 9, 2018","8.2","4.0.3 and up","5351","Chase Beasley","47","Maine","60"
"634","2021-05-20","285","Random Video Chat App With Strangers","DATING","4.3","3","4.8M","1,000+","Free","0","Mature 17+","Dating","July 17, 2018","1","4.0 and up","7848","Courtney Grant","24","Montana","201"
"635","2021-05-20","474","Live Talk - Free Text and Video Chat","DATING","4.6","185","5.0M","10,000+","Free","0","Mature 17+","Dating","July 16, 2018","8.2","4.0.3 and up","6354","Elizabeth Gonzalez","60","New Hampshire","201"
"636","2021-05-20","424","Live Girls Talk - Free Video Chat","DATING","4.8","125","4.7M","5,000+","Free","0","Mature 17+","Dating","July 8, 2018","8.2","4.0.3 and up","6350","Ashley Moore","20","Kentucky","192"
"637","2021-05-20","80","Cardi B Live Stream Video Chat - Prank","DATING","4.4","28","3.4M","500+","Free","0","Everyone","Dating","July 16, 2018","2.5","4.0.3 and up","2897","Michael Vargas","59","Maryland","240"
"638","2021-05-20","201","Chat Kids - Chat Room For Kids","DATING","4.7","6","4.9M","100+","Free","0","Mature 17+","Dating","July 24, 2018","1","4.0.3 and up","2965","Jason Martinez","22","Nebraska","144"
"639","2021-05-21","297","BBW Dating & Plus Size Chat","DATING","4.4","12633","29M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","3.5.0.1","4.1 and up","1471","Derek Dalton","46","South Dakota","39"
"640","2021-05-21","237","O-Star","DATING","4.4","59","38M","5,000+","Free","0","Everyone","Dating","July 19, 2018","1.0.1","4.3 and up","7168","Margaret Trevino","29","Georgia","116"
"641","2021-05-21","266","Random Video Chat","DATING","4.3","3","16M","1,000+","Free","0","Mature 17+","Dating","July 15, 2018","4.2","4.0.3 and up","7847","Gregory Hayes","43","Vermont","229"
"642","2021-05-21","388","Black People Meet Singles Date","DATING","3.9","10212","5.0M","1,000,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up","2135","Jenna Butler","55","Alaska","77"
"643","2021-05-21","316","Howlr","DATING","3.9","105","27M","5,000+","Free","0","Mature 17+","Dating","June 19, 2018","1.0.4","4.4 and up","5772","Alejandro Perkins","31","Illinois","120"
"644","2021-05-21","291","Find Lover","DATING","4.3","21","4.7M","1,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.0.2","4.0.3 and up","4952","Brandon Murphy","34","Virginia","214"
"645","2021-05-21","109","Free Dating & Flirt Chat - Choice of Love","DATING","4","42197","Varies with device","5,000,000+","Free","0","Mature 17+","Dating","July 24, 2018","Varies with device","Varies with device","5122","Charles Murray","46","New Hampshire","152"
"646","2021-05-21","499","Cardi B Live Stream Video Chat - Prank","DATING","4.4","28","3.4M","500+","Free","0","Everyone","Dating","July 16, 2018","2.5","4.0.3 and up","2897","Tina Gardner","44","Nebraska","145"
"647","2021-05-21","493","Chat Kids - Chat Room For Kids","DATING","4.7","6","4.9M","100+","Free","0","Mature 17+","Dating","July 24, 2018","1","4.0.3 and up","2965","Amy Hopkins","54","Pennsylvania","178"
"648","2021-05-21","260","muzmatch: Muslim & Arab Singles, Marriage & Dating","DATING","3.8","5168","25M","100,000+","Free","0","Mature 17+","Dating","July 24, 2018","3.8.75a","4.0.3 and up","10041","Mark Wilson","39","Nevada","158"
"649","2021-05-21","389","2Date Dating App, Love and matching","DATING","4.4","41605","8.1M","500,000+","Free","0","Mature 17+","Dating","July 26, 2018","4.813","4.0.3 and up","543","Steven Smith","24","Alaska","97"
"650","2021-05-21","219","Hily: Dating, Chat, Match, Meet & Hook up","DATING","4.1","2560","56M","100,000+","Free","0","Mature 17+","Dating","August 1, 2018","2.5.2","4.1 and up","5690","Scott Murray","47","Arkansas","88"
"651","2021-05-21","374","BBW Dating & Curvy Singles Chat- LargeFriends","DATING","4.4","218","27M","10,000+","Free","0","Mature 17+","Dating","July 23, 2018","5.2.9","4.1 and up","1470","Jennifer King","32","Alaska","97"
"652","2021-05-21","322","MouseMingle","DATING","2.7","3","3.9M","100+","Free","0","Mature 17+","Dating","July 17, 2018","1.0.0","4.4 and up","6838","Lisa Esparza","25","Georgia","181"
"653","2021-05-21","41","FlirtChat - ♥Free Dating/Flirting App♥","DATING","4.3","2433","13M","500,000+","Free","0","Mature 17+","Dating","July 26, 2018","12.0.4","4.1 and up","5030","Samantha Ortiz","21","Vermont","88"
"654","2021-05-21","168","Live Talk - Free Text and Video Chat","DATING","4.6","185","5.0M","10,000+","Free","0","Mature 17+","Dating","July 16, 2018","8.2","4.0.3 and up","6354","Michael Wang","43","Alaska","191"
"655","2021-05-21","177","Adult Dirty Emojis","DATING","2.8","80","5.5M","10,000+","Free","0","Teen","Dating","November 6, 2017","1","4.0.3 and up","1022","Jon Dixon","58","Indiana","186"
"656","2021-05-21","123","Free Cam Girls - Live Webcam","DATING","3.5","35","16M","1,000+","Free","0","Mature 17+","Dating","July 16, 2018","2.4","4.0.3 and up","5119","Meredith Galloway","55","Rhode Island","154"
"657","2021-05-21","49","Random Video Chat App With Strangers","DATING","4.3","3","4.8M","1,000+","Free","0","Mature 17+","Dating","July 17, 2018","1","4.0 and up","7848","Rachel Soto","50","Washington","116"
"658","2021-05-21","62","Teenage Chat & Dating","DATING","3.4","5","14M","500+","Free","0","Mature 17+","Dating","July 9, 2018","1.2","4.1 and up","8792","Stephanie Jackson","51","Wisconsin","101"
"659","2021-05-21","64","Live Girls Talk - Free Video Chat","DATING","4.8","125","4.7M","5,000+","Free","0","Mature 17+","Dating","July 8, 2018","8.2","4.0.3 and up","6350","Emily Johnson","37","North Carolina","194"
"660","2021-05-21","169","Girls Online Talk - Free Text and Video Chat","DATING","4.7","791","3.7M","10,000+","Free","0","Mature 17+","Dating","May 15, 2018","8.2","4.0.3 and up","5354","Nichole Jordan","42","West Virginia","182"
"661","2021-05-21","251","Transenger – Ts Dating and Chat for Free","DATING","3.6","8","14M","1,000+","Free","0","Mature 17+","Dating","July 29, 2018","1.4.0","4.4 and up","9069","Jennifer Ward","35","New Hampshire","47"
"662","2021-05-21","22","Just She - Top Lesbian Dating","DATING","1.9","954","19M","100,000+","Free","0","Mature 17+","Dating","July 18, 2018","6.3.7","5.0 and up","6012","Charlotte Schwartz","36","Minnesota","127"
"663","2021-05-21","245","HOW TO ASK A GIRL OUT","DATING","4.3","0","19M","10+","Free","0","Everyone","Dating","July 16, 2018","1","4.0.3 and up","5568","Mr. Brandon Underwood Jr.","24","California","54"
"664","2021-05-21","457","Halalguur","DATING","4.3","6","9.0M","100+","Free","0","Mature 17+","Dating","July 26, 2018","3.7","4.0.3 and up","5606","Katherine Gordon","51","Virginia","225"
"665","2021-05-21","245","95Live -SG#1 Live Streaming App","DATING","4.1","4954","15M","1,000,000+","Free","0","Teen","Dating","August 1, 2018","8.7.2","4.2 and up","604","Mr. Brandon Underwood Jr.","24","California","79"
"666","2021-05-21","154","Online Girls Chat Group","DATING","5","5","5.0M","100+","Free","0","Mature 17+","Dating","August 2, 2018","8.2","4.0.3 and up","7251","James Bailey","25","Wisconsin","243"
"667","2021-05-21","235","The DJ - Match with People","DATING","4.3","0","9.8M","50+","Free","0","Mature 17+","Dating","August 2, 2018","1.2","4.1 and up","8852","Crystal George","28","Hawaii","109"
"668","2021-05-21","134","Toronto Dating","DATING","4.3","0","14M","100+","Free","0","Mature 17+","Dating","July 12, 2018","1","4.1 and up","9029","Jessica Garcia","22","Kentucky","81"
"669","2021-05-21","92","i miss you quotes and photos","DATING","4.3","0","5.0M","100+","Free","0","Everyone","Dating","July 22, 2018","1.0.7","4.0 and up","9973","Steven Fields","54","New York","113"
"670","2021-05-21","174","JoJo Siwa Top Hits Music","DATING","4.3","0","4.9M","10+","Free","0","Teen","Dating","July 26, 2018","1","4.0.3 and up","5984","Dennis Mcmillan","57","Colorado","97"
"671","2021-05-21","363","chat saudi arabia","DATING","4.1","11","11M","1,000+","Free","0","Mature 17+","Dating","July 14, 2018","1.1","4.0 and up","9870","Timothy Wong","26","Tennessee","244"
"672","2021-05-21","24","Chat Click - Dating Search","DATING","4.3","4","3.8M","500+","Free","0","Mature 17+","Dating","July 11, 2018","1","3.0 and up","2963","Jeremy Williams","61","Hawaii","183"
"673","2021-05-21","92","Iraq love chat","DATING","4.3","14","5.0M","50+","Free","0","Teen","Dating","August 3, 2018","8.2","4.0.3 and up","5922","Steven Fields","54","New York","228"
"674","2021-05-21","228","Healthy Relationships Guide","DATING","4.3","0","8.2M","1+","Free","0","Everyone","Dating","July 31, 2018","2","4.0.3 and up","5639","Jordan Burgess","53","Arizona","130"
"675","2021-05-21","284","UK Girls Mobile Numbers","DATING","3","1","5.5M","500+","Free","0","Mature 17+","Dating","July 19, 2018","1","4.0.3 and up","9176","Jessica Michael","38","California","131"
"676","2021-05-21","304","Gods by Night","DATING","4.3","104","12M","1,000+","Free","0","Mature 17+","Dating","July 22, 2018","3.5.4.2.3","4.1 and up","5381","Sara Richardson MD","27","Wyoming","73"
"677","2021-05-21","153","PlusOne","DATING","4.3","0","10M","1+","Free","0","Mature 17+","Dating","July 17, 2018","1.1.1","4.2 and up","7559","Andrea Harris","27","Indiana","230"
"678","2021-05-21","227","Love Calendar - Couple Sharing Calendar & CoupleDay","DATING","4.3","14","3.3M","50+","Free","0","Everyone","Dating","July 30, 2018","1.6","4.1 and up","6397","Drew Gomez","61","Arkansas","81"
"679","2021-05-21","171","Speeding Joyride & Car Meet App","DATING","5","3","25M","100+","Free","0","Mature 17+","Dating","July 20, 2018","1.2.9","4.1 and up","8475","Emily Smith","64","Vermont","108"
"680","2021-05-21","404","LOBSTR - go on a lunch date","DATING","3.7","101","15M","10,000+","Free","0","Mature 17+","Dating","July 24, 2018","2","4.1 and up","6174","Amanda Carter","21","Arkansas","128"
"681","2021-05-21","256","Titanic App - Feminist Dating Application","DATING","4.5","120","10M","500+","Free","0","Mature 17+","Dating","August 4, 2018","1.5-beta","5.0 and up","8991","Jeff Reed","41","North Carolina","240"
"682","2021-05-21","364","French Chat Room","DATING","4.2","24","4.9M","1,000+","Free","0","Mature 17+","Dating","July 11, 2018","1","4.0.3 and up","5171","Peter Hall","23","Indiana","206"
"683","2021-05-21","81","Soul Mate","DATING","4.3","0","4.4M","10+","Free","0","Mature 17+","Dating","July 19, 2018","4.5.0","4.0.3 and up","8440","Traci Wade","27","Colorado","89"
"684","2021-05-21","25","Diamond Engagement Rings","DATING","4.3","0","3.5M","5+","Free","0","Everyone","Dating","July 12, 2018","6.1","4.0 and up","3754","Dean Lawson","58","Virginia","170"
"685","2021-05-21","95","following","DATING","4.3","1","21M","10+","Free","0","Mature 17+","Dating","July 24, 2018","1.0.3","4.2 and up","9956","Jacob Maldonado","30","Wisconsin","136"
"686","2021-05-21","164","Dating Tips For Men","DATING","4.3","0","7.8M","10+","Free","0","Everyone","Dating","July 9, 2018","3","4.0.3 and up","3688","Mark Rogers","63","Vermont","119"
"687","2021-05-22","71","Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application","EDUCATION","3.9","61","18M","50,000+","Free","0","Mature 17+","Education","May 28, 2018","1.4.2","5.0 and up","5957","Mary Williams","28","Hawaii","162"
"688","2021-05-22","180","Learn English Words Free","EDUCATION","4.6","172640","14M","5,000,000+","Free","0","Everyone","Education","May 2, 2018","2.6.2","4.1 and up","6240","Kathy Fischer","35","Iowa","91"
"689","2021-05-22","110","Monster Truck Driver & Racing","EDUCATION","4.4","748","51M","1,000,000+","Free","0","Everyone","Education;Action & Adventure","January 19, 2017","1.0.9","2.3 and up","6796","Craig Ashley","52","Alabama","198"
"690","2021-05-22","407","Math Tricks","EDUCATION","4.5","342918","8.1M","10,000,000+","Free","0","Everyone","Education","July 29, 2018","2.24","4.0 and up","6590","Michelle Allen","42","North Carolina","187"
"691","2021-05-22","227","Kids Mode","EDUCATION","3.8","2469","11M","500,000+","Free","0","Everyone","Education","March 23, 2018","Varies with device","Varies with device","6090","Drew Gomez","61","Arkansas","245"
"692","2021-05-22","342","Cars Coloring Pages","EDUCATION","4.4","1090","49M","1,000,000+","Free","0","Everyone","Education;Creativity","February 3, 2018","1.2.0","4.0 and up","2915","Mark Martinez","61","Arizona","180"
"693","2021-05-22","47","Dinosaurs Coloring Pages","EDUCATION","4.4","390","41M","500,000+","Free","0","Everyone","Education;Education","February 3, 2018","1.1.6","4.0 and up","3787","Brandon Shaffer","20","Minnesota","94"
"694","2021-05-22","413","PBS KIDS Video","EDUCATION","4.2","36212","Varies with device","5,000,000+","Free","0","Everyone","Education;Music & Video","July 12, 2018","Varies with device","Varies with device","7318","Michael Erickson","25","Iowa","56"
"695","2021-05-22","373","English speaking texts","EDUCATION","4.4","1619","3.0M","1,000,000+","Free","0","Everyone","Education","July 20, 2018","1.2","1.6 and up","4484","Richard Wright","59","Maine","159"
"696","2021-05-22","157","Babbel – Learn Languages","EDUCATION","4.3","266948","21M","10,000,000+","Free","0","Everyone","Education","July 30, 2018","20.7.2","4.4 and up","1872","Dr. Melvin Wilkerson","45","Wisconsin","60"
"697","2021-05-22","22","Thai Handwriting","EDUCATION","4.3","3168","19M","1,000,000+","Free","0","Everyone","Education","October 26, 2017","3.1","4.4 and up","8835","Charlotte Schwartz","36","Minnesota","123"
"698","2021-05-22","239","Lumosity: #1 Brain Games & Cognitive Training App","EDUCATION","4.2","215301","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","6415","Rebecca Johnson","25","Oregon","163"
"699","2021-05-22","6","Kanji test · Han search Kanji training (free version)","EDUCATION","4.2","6736","22M","1,000,000+","Free","0","Mature 17+","Education","October 17, 2017","2.51.0","4.0.3 and up","6046","Thomas Simpson","49","Kansas","146"
"700","2021-05-22","478","Game for KIDS: KIDS match'em","EDUCATION","4.4","7005","6.9M","1,000,000+","Free","0","Everyone","Education","October 23, 2016","1.17","2.3 and up","5295","Michael Jacobson","61","Kentucky","97"
"701","2021-05-22","37","Flippy Campus - Buy & sell on campus at a discount","EDUCATION","4","889","7.4M","500,000+","Free","0","Everyone","Education","March 9, 2018","2.2.4","4.2 and up","5029","Donna Simpson DDS","18","Maine","127"
"702","2021-05-22","247","Free intellectual training game application |","EDUCATION","4.2","5741","84M","1,000,000+","Free","0","Everyone","Education;Pretend Play","July 25, 2018","3.7.0","4.4 and up","5155","Richard Jones","57","Alaska","167"
"703","2021-05-22","169","ABC Preschool Free","EDUCATION","3.8","27572","25M","5,000,000+","Free","0","Everyone","Education;Education","October 25, 2017","3","2.3 and up","644","Nichole Jordan","42","West Virginia","166"
"704","2021-05-22","255","PINKFONG Baby Shark","EDUCATION","4.5","10852","18M","1,000,000+","Free","0","Everyone","Education","November 28, 2017","10","4.1 and up","7330","Kendra Lam","19","Pennsylvania","245"
"705","2021-05-22","358","English words application mikan","EDUCATION","4.7","9888","Varies with device","500,000+","Free","0","Everyone","Education","July 30, 2018","Varies with device","4.1 and up","4489","John Kelley","30","Maryland","232"
"706","2021-05-22","314","Learn English for beginners","EDUCATION","4.5","1929","2.5M","500,000+","Free","0","Everyone","Education","September 28, 2017","1.1","2.3 and up","6241","Anna Kim","45","Louisiana","125"
"707","2021-05-22","185","Listen and learn English in seven days","EDUCATION","4.3","1516","3.9M","100,000+","Free","0","Everyone","Education","July 28, 2018","3.1","4.1 and up","6329","Kendra Blair","57","Louisiana","111"
"708","2021-05-22","415","Learn Japanese, Korean, Chinese Offline & Free","EDUCATION","4.9","133136","26M","1,000,000+","Free","0","Everyone","Education;Education","July 20, 2018","2.16.11.10","4.2 and up","6250","Christine Small","40","Oklahoma","224"
"709","2021-05-22","482","THAI DICT 2018","EDUCATION","4.4","29855","Varies with device","1,000,000+","Free","0","Mature 17+","Education","July 29, 2018","Varies with device","Varies with device","8707","Hannah Simmons","20","Colorado","71"
